Fecha,Estrategia,Rendimiento,Riesgo
2015-10-31,Event Driven,1.45,Medio
2015-10-31,Fixed Income Arbitrage,-0.14,Bajo
2015-10-31,Global Macro,0.28,Alto
2015-10-31,Long/Short Equity,2.1,Medio
2015-10-31,Merger Arbitrage,0.74,Medio
2015-10-31,Relative Value,1.09,Bajo
2015-10-31,Short Selling,-5.19,Alto
2015-10-31,Funds Of Funds,0.83,Medio
2015-11-30,Convertible Arbitrage,-0.39,Medio
2015-11-30,CTA Global,2.19,Alto
2015-11-30,Distressed Securities,-1.01,Alto
2015-11-30,Emerging Markets,-0.39,Alto
2015-11-30,Equity Market Neutral,0,Bajo
2015-11-30,Event Driven,-0.69,Medio
2015-11-30,Fixed Income Arbitrage,0.02,Bajo
2015-11-30,Global Macro,1.35,Alto
2015-11-30,Long/Short Equity,0.23,Medio
2015-11-30,Merger Arbitrage,-0.01,Medio
2015-11-30,Relative Value,0,Bajo
2015-11-30,Short Selling,-1.44,Alto
2015-11-30,Funds Of Funds,0.25,Medio
2015-12-31,Convertible Arbitrage,-1.27,Medio
2015-12-31,CTA Global,-1.84,Alto
2015-12-31,Distressed Securities,-1.6,Alto
2015-12-31,Emerging Markets,-0.62,Alto
2015-12-31,Equity Market Neutral,0.29,Bajo
2015-12-31,Event Driven,-1.03,Medio
2015-12-31,Fixed Income Arbitrage,-0.28,Bajo
2015-12-31,Global Macro,-1.43,Alto
2015-12-31,Long/Short Equity,-0.49,Medio
2015-12-31,Merger Arbitrage,1.24,Medio
2015-12-31,Relative Value,-0.67,Bajo
2015-12-31,Short Selling,1.81,Alto
2015-12-31,Funds Of Funds,-0.59,Medio
2016-01-31,Convertible Arbitrage,-2.39,Medio
2016-01-31,CTA Global,2.29,Alto
2016-01-31,Distressed Securities,-2.34,Alto
2016-01-31,Emerging Markets,-4.07,Alto
2016-01-31,Equity Market Neutral,-0.34,Bajo
2016-01-31,Event Driven,-2.88,Medio
2016-01-31,Fixed Income Arbitrage,-0.88,Bajo
2016-01-31,Global Macro,-0.04,Alto
2016-01-31,Long/Short Equity,-3.24,Medio
2016-01-31,Merger Arbitrage,0.29,Medio
2016-01-31,Relative Value,-1.37,Bajo
2016-01-31,Short Selling,7.46,Alto
2016-01-31,Funds Of Funds,-2.66,Medio
2016-02-29,Convertible Arbitrage,-0.02,Medio
2016-02-29,CTA Global,2.36,Alto
2016-02-29,Distressed Securities,-1.29,Alto
2016-02-29,Emerging Markets,-0.35,Alto
2016-02-29,Equity Market Neutral,-0.86,Bajo
2016-02-29,Event Driven,-0.54,Medio
2016-02-29,Fixed Income Arbitrage,-0.62,Bajo
2016-02-29,Global Macro,0.2,Alto
2016-02-29,Long/Short Equity,-0.95,Medio
2016-02-29,Merger Arbitrage,0.4,Medio
2016-02-29,Relative Value,-0.38,Bajo
2016-02-29,Short Selling,1.4,Alto
2016-02-29,Funds Of Funds,-1.26,Medio
2016-03-31,Convertible Arbitrage,1.7,Medio
2016-03-31,CTA Global,-2.01,Alto
2016-03-31,Distressed Securities,1.9,Alto
2016-03-31,Emerging Markets,4.28,Alto
2016-03-31,Equity Market Neutral,0.95,Bajo
2016-03-31,Event Driven,2.43,Medio
2016-03-31,Fixed Income Arbitrage,1.08,Bajo
2016-03-31,Global Macro,-0.43,Alto
2016-03-31,Long/Short Equity,1.84,Medio
2016-03-31,Merger Arbitrage,0.58,Medio
2016-03-31,Relative Value,1.56,Bajo
2016-03-31,Short Selling,-6.05,Alto
2016-03-31,Funds Of Funds,0.71,Medio
2016-04-30,Convertible Arbitrage,1.4,Medio
2016-04-30,CTA Global,-0.91,Alto
2016-04-30,Distressed Securities,2.08,Alto
2016-04-30,Emerging Markets,1.52,Alto
2016-04-30,Equity Market Neutral,-0.6,Bajo
2016-04-30,Event Driven,1.61,Medio
2016-04-30,Fixed Income Arbitrage,1.33,Bajo
2016-04-30,Global Macro,0.2,Alto
2016-04-30,Long/Short Equity,0.34,Medio
2016-04-30,Merger Arbitrage,-0.55,Medio
2016-04-30,Relative Value,1.06,Bajo
2016-04-30,Short Selling,-2,Alto
2016-04-30,Funds Of Funds,0.53,Medio
2016-05-31,Convertible Arbitrage,0.75,Medio
2016-05-31,CTA Global,-1.76,Alto
2016-05-31,Distressed Securities,1.35,Alto
2016-05-31,Emerging Markets,-0.12,Alto
2016-05-31,Equity Market Neutral,0.58,Bajo
2016-05-31,Event Driven,1,Medio
2016-05-31,Fixed Income Arbitrage,0.4,Bajo
2016-05-31,Global Macro,-0.37,Alto
2016-05-31,Long/Short Equity,1.06,Medio
2016-05-31,Merger Arbitrage,0.72,Medio
2016-05-31,Relative Value,0.64,Bajo
2016-05-31,Short Selling,-1.93,Alto
2016-05-31,Funds Of Funds,0.59,Medio
2016-06-30,Convertible Arbitrage,0.16,Medio
2016-06-30,CTA Global,3.52,Alto
2016-06-30,Distressed Securities,0.82,Alto
2016-06-30,Emerging Markets,1.49,Alto
2016-06-30,Equity Market Neutral,-0.37,Bajo
2016-06-30,Event Driven,-0.12,Medio
2016-06-30,Fixed Income Arbitrage,-0.21,Bajo
2016-06-30,Global Macro,1.07,Alto
2016-06-30,Long/Short Equity,-0.93,Medio
2016-06-30,Merger Arbitrage,-0.18,Medio
2016-06-30,Relative Value,0.27,Bajo
2016-06-30,Short Selling,1.73,Alto
2016-06-30,Funds Of Funds,-0.74,Medio
2016-07-31,Convertible Arbitrage,1.54,Medio
2016-07-31,CTA Global,0.67,Alto
2016-07-31,Distressed Securities,1.92,Alto
2016-07-31,Emerging Markets,2.33,Alto
2016-07-31,Equity Market Neutral,0.8,Bajo
2016-07-31,Event Driven,1.86,Medio
2016-07-31,Fixed Income Arbitrage,1.14,Bajo
2016-07-31,Global Macro,0.64,Alto
2016-07-31,Long/Short Equity,2.03,Medio
2016-07-31,Merger Arbitrage,0.7,Medio
2016-07-31,Relative Value,1.25,Bajo
2016-07-31,Short Selling,-5.92,Alto
2016-07-31,Funds Of Funds,1.34,Medio
2016-08-31,Convertible Arbitrage,1.02,Medio
2016-08-31,CTA Global,-2.25,Alto
2016-08-31,Distressed Securities,2.09,Alto
2016-08-31,Emerging Markets,1.69,Alto
2016-08-31,Equity Market Neutral,-0.19,Bajo
2016-08-31,Event Driven,1.49,Medio
2016-08-31,Fixed Income Arbitrage,0.76,Bajo
2016-08-31,Global Macro,-0.61,Alto
2016-08-31,Long/Short Equity,0.62,Medio
2016-08-31,Merger Arbitrage,0.82,Medio
2016-08-31,Relative Value,0.64,Bajo
2016-08-31,Short Selling,-3.98,Alto
2016-08-31,Funds Of Funds,0.43,Medio
2016-09-30,Convertible Arbitrage,0.7,Medio
2016-09-30,CTA Global,-0.66,Alto
2016-09-30,Distressed Securities,0.97,Alto
2016-09-30,Emerging Markets,0.97,Alto
2016-09-30,Equity Market Neutral,0.4,Bajo
2016-09-30,Event Driven,0.39,Medio
2016-09-30,Fixed Income Arbitrage,0.62,Bajo
2016-09-30,Global Macro,-0.28,Alto
2016-09-30,Long/Short Equity,0.64,Medio
2016-09-30,Merger Arbitrage,0.41,Medio
2016-09-30,Relative Value,0.56,Bajo
2016-09-30,Short Selling,-1.48,Alto
2016-09-30,Funds Of Funds,0.4,Medio
2016-10-31,Convertible Arbitrage,0.27,Medio
2016-10-31,CTA Global,-2.57,Alto
2016-10-31,Distressed Securities,2.03,Alto
2016-10-31,Emerging Markets,0.64,Alto
2016-10-31,Equity Market Neutral,0.24,Bajo
2016-10-31,Event Driven,-0.15,Medio
2016-10-31,Fixed Income Arbitrage,0.63,Bajo
2016-10-31,Global Macro,0.14,Alto
2016-10-31,Long/Short Equity,-0.72,Medio
2016-10-31,Merger Arbitrage,-0.62,Medio
2016-10-31,Relative Value,0.52,Bajo
2016-10-31,Short Selling,2.11,Alto
2016-10-31,Funds Of Funds,-0.27,Medio
2016-11-30,Convertible Arbitrage,0.31,Medio
2016-11-30,CTA Global,-0.5,Alto
2016-11-30,Distressed Securities,1.15,Alto
2016-11-30,Emerging Markets,-1.26,Alto
2016-11-30,Equity Market Neutral,0.13,Bajo
2016-11-30,Event Driven,1.4,Medio
2016-11-30,Fixed Income Arbitrage,0.25,Bajo
2016-11-30,Global Macro,0.88,Alto
2016-11-30,Long/Short Equity,0.79,Medio
2016-11-30,Merger Arbitrage,0.97,Medio
2016-11-30,Relative Value,0.31,Bajo
2016-11-30,Short Selling,-3.01,Alto
2016-11-30,Funds Of Funds,0.22,Medio
2016-12-31,Convertible Arbitrage,0.9,Medio
2016-12-31,CTA Global,0.58,Alto
2016-12-31,Distressed Securities,1.84,Alto
2016-12-31,Emerging Markets,0.35,Alto
2016-12-31,Equity Market Neutral,0.33,Bajo
2016-12-31,Event Driven,1.53,Medio
2016-12-31,Fixed Income Arbitrage,0.85,Bajo
2016-12-31,Global Macro,1.21,Alto
2016-12-31,Long/Short Equity,0.87,Medio
2016-12-31,Merger Arbitrage,0.88,Medio
2016-12-31,Relative Value,0.94,Bajo
2016-12-31,Short Selling,-0.08,Alto
2016-12-31,Funds Of Funds,0.9,Medio
2017-01-31,Convertible Arbitrage,1.47,Medio
2017-01-31,CTA Global,-1.02,Alto
2017-01-31,Distressed Securities,1.91,Alto
2017-01-31,Emerging Markets,2.46,Alto
2017-01-31,Equity Market Neutral,0.58,Bajo
2017-01-31,Event Driven,1.63,Medio
2017-01-31,Fixed Income Arbitrage,1.16,Bajo
2017-01-31,Global Macro,-0.13,Alto
2017-01-31,Long/Short Equity,1.28,Medio
2017-01-31,Merger Arbitrage,-0.2,Medio
2017-01-31,Relative Value,1.11,Bajo
2017-01-31,Short Selling,-3.56,Alto
2017-01-31,Funds Of Funds,0.95,Medio
2017-02-28,Convertible Arbitrage,0.72,Medio
2017-02-28,CTA Global,1.49,Alto
2017-02-28,Distressed Securities,0.71,Alto
2017-02-28,Emerging Markets,1.71,Alto
2017-02-28,Equity Market Neutral,0.09,Bajo
2017-02-28,Event Driven,0.97,Medio
2017-02-28,Fixed Income Arbitrage,0.66,Bajo
2017-02-28,Global Macro,0.59,Alto
2017-02-28,Long/Short Equity,1,Medio
2017-02-28,Merger Arbitrage,0.79,Medio
2017-02-28,Relative Value,0.74,Bajo
2017-02-28,Short Selling,-6.72,Alto
2017-02-28,Funds Of Funds,0.8,Medio
2017-03-31,Convertible Arbitrage,-0.02,Medio
2017-03-31,CTA Global,-1.37,Alto
2017-03-31,Distressed Securities,-0.84,Alto
2017-03-31,Emerging Markets,1.05,Alto
2017-03-31,Equity Market Neutral,0.58,Bajo
2017-03-31,Event Driven,0.16,Medio
2017-03-31,Fixed Income Arbitrage,0.29,Bajo
2017-03-31,Global Macro,-0.12,Alto
2017-03-31,Long/Short Equity,0.78,Medio
2017-03-31,Merger Arbitrage,0.22,Medio
2017-03-31,Relative Value,0.27,Bajo
2017-03-31,Short Selling,-2.71,Alto
2017-03-31,Funds Of Funds,0.41,Medio
2017-04-30,Convertible Arbitrage,0.44,Medio
2017-04-30,CTA Global,-0.17,Alto
2017-04-30,Distressed Securities,0.51,Alto
2017-04-30,Emerging Markets,1.09,Alto
2017-04-30,Equity Market Neutral,0.32,Bajo
2017-04-30,Event Driven,0.98,Medio
2017-04-30,Fixed Income Arbitrage,0.3,Bajo
2017-04-30,Global Macro,-0.07,Alto
2017-04-30,Long/Short Equity,0.88,Medio
2017-04-30,Merger Arbitrage,1.1,Medio
2017-04-30,Relative Value,0.31,Bajo
2017-04-30,Short Selling,-1.65,Alto
2017-04-30,Funds Of Funds,0.57,Medio
2017-05-31,Convertible Arbitrage,0.22,Medio
2017-05-31,CTA Global,0.11,Alto
2017-05-31,Distressed Securities,-0.48,Alto
2017-05-31,Emerging Markets,0.18,Alto
2017-05-31,Equity Market Neutral,-0.71,Bajo
2017-05-31,Event Driven,0.53,Medio
2017-05-31,Fixed Income Arbitrage,0.43,Bajo
2017-05-31,Global Macro,0.1,Alto
2017-05-31,Long/Short Equity,0.65,Medio
2017-05-31,Merger Arbitrage,0.67,Medio
2017-05-31,Relative Value,0.37,Bajo
2017-05-31,Short Selling,-1.21,Alto
2017-05-31,Funds Of Funds,0.33,Medio
2017-06-30,Convertible Arbitrage,0.32,Medio
2017-06-30,CTA Global,-2.22,Alto
2017-06-30,Distressed Securities,0.28,Alto
2017-06-30,Emerging Markets,0.61,Alto
2017-06-30,Equity Market Neutral,0.22,Bajo
2017-06-30,Event Driven,0.17,Medio
2017-06-30,Fixed Income Arbitrage,0.28,Bajo
2017-06-30,Global Macro,-0.68,Alto
2017-06-30,Long/Short Equity,0.42,Medio
2017-06-30,Merger Arbitrage,0.69,Medio
2017-06-30,Relative Value,0.29,Bajo
2017-06-30,Short Selling,-3.02,Alto
2017-06-30,Funds Of Funds,-0.06,Medio
2017-07-31,Convertible Arbitrage,0.84,Medio
2017-07-31,CTA Global,0.94,Alto
2017-07-31,Distressed Securities,1.17,Alto
2017-07-31,Emerging Markets,2.35,Alto
2017-07-31,Equity Market Neutral,0.78,Bajo
2017-07-31,Event Driven,1,Medio
2017-07-31,Fixed Income Arbitrage,0.5,Bajo
2017-07-31,Global Macro,0.58,Alto
2017-07-31,Long/Short Equity,1.2,Medio
2017-07-31,Merger Arbitrage,0.59,Medio
2017-07-31,Relative Value,0.66,Bajo
2017-07-31,Short Selling,-2.32,Alto
2017-07-31,Funds Of Funds,0.97,Medio
2017-08-31,Convertible Arbitrage,-0.12,Medio
2017-08-31,CTA Global,1.6,Alto
2017-08-31,Distressed Securities,-0.04,Alto
2017-08-31,Emerging Markets,1.48,Alto
2017-08-31,Equity Market Neutral,0.58,Bajo
2017-08-31,Event Driven,-0.29,Medio
2017-08-31,Fixed Income Arbitrage,0.15,Bajo
2017-08-31,Global Macro,0.46,Alto
2017-08-31,Long/Short Equity,0.69,Medio
2017-08-31,Merger Arbitrage,-0.04,Medio
2017-08-31,Relative Value,0.26,Bajo
2017-08-31,Short Selling,-0.03,Alto
2017-08-31,Funds Of Funds,0.75,Medio
2017-09-30,Convertible Arbitrage,0.65,Medio
2017-09-30,CTA Global,-1.94,Alto
2017-09-30,Distressed Securities,0.58,Alto
2017-09-30,Emerging Markets,0.91,Alto
2017-09-30,Equity Market Neutral,0.45,Bajo
2017-09-30,Event Driven,1.08,Medio
2017-09-30,Fixed Income Arbitrage,-0.33,Bajo
2017-09-30,Global Macro,-0.11,Alto
2017-09-30,Long/Short Equity,1.1,Medio
2017-09-30,Merger Arbitrage,0.39,Medio
2017-09-30,Relative Value,0.41,Bajo
2017-09-30,Short Selling,-6.52,Alto
2017-09-30,Funds Of Funds,0.39,Medio
2017-10-31,Convertible Arbitrage,0.6,Medio
2017-10-31,CTA Global,3.67,Alto
2017-10-31,Distressed Securities,0,Alto
2017-10-31,Emerging Markets,1.37,Alto
2017-10-31,Equity Market Neutral,0.72,Bajo
2017-10-31,Event Driven,0.18,Medio
2017-10-31,Fixed Income Arbitrage,0.31,Bajo
2017-10-31,Global Macro,1.28,Alto
2017-10-31,Long/Short Equity,1.44,Medio
2017-10-31,Merger Arbitrage,0.23,Medio
2017-10-31,Relative Value,0.65,Bajo
2017-10-31,Short Selling,-9.9,Alto
2017-10-31,Funds Of Funds,1.13,Medio
2017-11-30,Convertible Arbitrage,0.02,Medio
2017-11-30,CTA Global,0.04,Alto
2017-11-30,Distressed Securities,0.09,Alto
2017-11-30,Emerging Markets,0.8,Alto
2017-11-30,Equity Market Neutral,0.23,Bajo
2017-11-30,Event Driven,0.1,Medio
2017-11-30,Fixed Income Arbitrage,0.05,Bajo
2017-11-30,Global Macro,-0.23,Alto
2017-11-30,Long/Short Equity,0.66,Medio
2017-11-30,Merger Arbitrage,-0.77,Medio
2017-11-30,Relative Value,0.06,Bajo
2017-11-30,Short Selling,-0.08,Alto
2017-11-30,Funds Of Funds,-0.07,Medio
2017-12-31,Convertible Arbitrage,0.25,Medio
2017-12-31,CTA Global,1.15,Alto
2017-12-31,Distressed Securities,1.66,Alto
2017-12-31,Emerging Markets,1.62,Alto
2017-12-31,Equity Market Neutral,0.52,Bajo
2017-12-31,Event Driven,1.5,Medio
2017-12-31,Fixed Income Arbitrage,0.09,Bajo
2017-12-31,Global Macro,0.55,Alto
2017-12-31,Long/Short Equity,0.91,Medio
2017-12-31,Merger Arbitrage,0.78,Medio
2017-12-31,Relative Value,0.55,Bajo
2017-12-31,Short Selling,0.43,Alto
2017-12-31,Funds Of Funds,0.64,Medio
2018-01-31,Convertible Arbitrage,0.84,Medio
2018-01-31,CTA Global,3.57,Alto
2018-01-31,Distressed Securities,1.77,Alto
2018-01-31,Emerging Markets,3.56,Alto
2018-01-31,Equity Market Neutral,1.06,Bajo
2018-01-31,Event Driven,1.43,Medio
2018-01-31,Fixed Income Arbitrage,0.72,Bajo
2018-01-31,Global Macro,2.64,Alto
2018-01-31,Long/Short Equity,2.42,Medio
2018-01-31,Merger Arbitrage,0.77,Medio
2018-01-31,Relative Value,0.84,Bajo
2018-01-31,Short Selling,11.22,Alto
2018-01-31,Funds Of Funds,2.09,Medio
2018-02-28,Convertible Arbitrage,-0.05,Medio
2018-02-28,CTA Global,-5.68,Alto
2018-02-28,Distressed Securities,-0.43,Alto
2018-02-28,Emerging Markets,-1.51,Alto
2018-02-28,Equity Market Neutral,-0.76,Bajo
2018-02-28,Event Driven,-0.95,Medio
2018-02-28,Fixed Income Arbitrage,0.46,Bajo
2018-02-28,Global Macro,-2.31,Alto
2018-02-28,Long/Short Equity,-1.55,Medio
2018-02-28,Merger Arbitrage,-0.46,Medio
2018-02-28,Relative Value,-0.4,Bajo
2018-02-28,Short Selling,-1.18,Alto
2018-02-28,Funds Of Funds,-1.27,Medio
2018-03-31,Convertible Arbitrage,-0.14,Medio
2018-03-31,CTA Global,-0.29,Alto
2018-03-31,Distressed Securities,-0.39,Alto
2018-03-31,Emerging Markets,-1.09,Alto
2018-03-31,Equity Market Neutral,0.22,Bajo
2018-03-31,Event Driven,-1.03,Medio
2018-03-31,Fixed Income Arbitrage,-0.01,Bajo
2018-03-31,Global Macro,-0.62,Alto
2018-03-31,Long/Short Equity,-0.48,Medio
2018-03-31,Merger Arbitrage,-0.56,Medio
2018-03-31,Relative Value,-0.21,Bajo
2018-03-31,Short Selling,0.56,Alto
2018-03-31,Funds Of Funds,-0.44,Medio
2018-04-30,Convertible Arbitrage,0.32,Medio
2018-04-30,CTA Global,0.08,Alto
2018-04-30,Distressed Securities,0.49,Alto
2018-04-30,Emerging Markets,-0.61,Alto
2018-04-30,Equity Market Neutral,0.03,Bajo
2018-04-30,Event Driven,0.46,Medio
2018-04-30,Fixed Income Arbitrage,0.53,Bajo
2018-04-30,Global Macro,0.26,Alto
2018-04-30,Long/Short Equity,0.49,Medio
2018-04-30,Merger Arbitrage,-0.28,Medio
2018-04-30,Relative Value,0.33,Bajo
2018-04-30,Short Selling,-0.22,Alto
2018-04-30,Funds Of Funds,0.22,Medio
2018-05-31,Convertible Arbitrage,-0.26,Medio
2018-05-31,CTA Global,-0.74,Alto
2018-05-31,Distressed Securities,0.82,Alto
2018-05-31,Emerging Markets,-0.92,Alto
2018-05-31,Equity Market Neutral,0.33,Bajo
2018-05-31,Event Driven,1.16,Medio
2018-05-31,Fixed Income Arbitrage,0.16,Bajo
2018-05-31,Global Macro,0.3,Alto
2018-05-31,Long/Short Equity,1.08,Medio
2018-05-31,Merger Arbitrage,1.11,Medio
2018-05-31,Relative Value,0.39,Bajo
2018-05-31,Short Selling,1.39,Alto
2018-05-31,Funds Of Funds,0.73,Medio
2018-06-30,Convertible Arbitrage,0.16,Medio
2018-06-30,CTA Global,0.23,Alto
2018-06-30,Distressed Securities,0.91,Alto
2018-06-30,Emerging Markets,-3.08,Alto
2018-06-30,Equity Market Neutral,-0.45,Bajo
2018-06-30,Event Driven,0.44,Medio
2018-06-30,Fixed Income Arbitrage,0.08,Bajo
2018-06-30,Global Macro,-0.17,Alto
2018-06-30,Long/Short Equity,-0.47,Medio
2018-06-30,Merger Arbitrage,1.12,Medio
2018-06-30,Relative Value,-0.29,Bajo
2018-06-30,Short Selling,-1.83,Alto
2018-06-30,Funds Of Funds,-0.37,Medio
2018-07-31,Convertible Arbitrage,0.21,Medio
2018-07-31,CTA Global,-0.58,Alto
2018-07-31,Distressed Securities,0.93,Alto
2018-07-31,Emerging Markets,0.4,Alto
2018-07-31,Equity Market Neutral,-0.1,Bajo
2018-07-31,Event Driven,0.55,Medio
2018-07-31,Fixed Income Arbitrage,0.22,Bajo
2018-07-31,Global Macro,-0.14,Alto
2018-07-31,Long/Short Equity,0.67,Medio
2018-07-31,Merger Arbitrage,-0.21,Medio
2018-07-31,Relative Value,0.45,Bajo
2018-07-31,Short Selling,-0.52,Alto
2018-07-31,Funds Of Funds,0.18,Medio
2018-08-31,Convertible Arbitrage,0.24,Medio
2018-08-31,CTA Global,1.66,Alto
2018-08-31,Distressed Securities,0.02,Alto
2018-08-31,Emerging Markets,-2.77,Alto
2018-08-31,Equity Market Neutral,0.04,Bajo
2018-08-31,Event Driven,0.11,Medio
2018-08-31,Fixed Income Arbitrage,0.17,Bajo
2018-08-31,Global Macro,-0.07,Alto
2018-08-31,Long/Short Equity,0.35,Medio
2018-08-31,Merger Arbitrage,0.5,Medio
2018-08-31,Relative Value,-0.02,Bajo
2018-08-31,Short Selling,-2.14,Alto
2018-08-31,Funds Of Funds,0.15,Medio
2018-09-30,Convertible Arbitrage,0.34,Medio
2018-09-30,CTA Global,-0.54,Alto
2018-09-30,Distressed Securities,0.5,Alto
2018-09-30,Emerging Markets,-1.1,Alto
2018-09-30,Equity Market Neutral,-0.16,Bajo
2018-09-30,Event Driven,0.32,Medio
2018-09-30,Fixed Income Arbitrage,0.36,Bajo
2018-09-30,Global Macro,0.06,Alto
2018-09-30,Long/Short Equity,-0.23,Medio
2018-09-30,Merger Arbitrage,0.28,Medio
2018-09-30,Relative Value,0.18,Bajo
2018-09-30,Short Selling,0.36,Alto
2018-09-30,Funds Of Funds,-0.22,Medio
2018-10-31,Convertible Arbitrage,-0.73,Medio
2018-10-31,CTA Global,-3.14,Alto
2018-10-31,Distressed Securities,-1.58,Alto
2018-10-31,Emerging Markets,-3.15,Alto
2018-10-31,Equity Market Neutral,-1.29,Bajo
2018-10-31,Event Driven,-2.57,Medio
2018-10-31,Fixed Income Arbitrage,-0.23,Bajo
2018-10-31,Global Macro,-0.96,Alto
2018-10-31,Long/Short Equity,-4.02,Medio
2018-10-31,Merger Arbitrage,-0.8,Medio
2018-10-31,Relative Value,-1.09,Bajo
2018-10-31,Short Selling,2.37,Alto
2018-10-31,Funds Of Funds,-2.69,Medio
2018-11-30,Convertible Arbitrage,-0.68,Medio
2018-11-30,CTA Global,-0.53,Alto
2018-11-30,Distressed Securities,-1.93,Alto
2018-11-30,Emerging Markets,1.2,Alto
2018-11-30,Equity Market Neutral,-2.11,Bajo
2018-11-30,Event Driven,-0.34,Medio
2018-11-30,Fixed Income Arbitrage,-0.67,Bajo
2018-11-30,Global Macro,-0.87,Alto
2018-11-30,Long/Short Equity,-0.44,Medio
2018-11-30,Merger Arbitrage,1.19,Medio
2018-11-30,Relative Value,-0.63,Bajo
2018-11-30,Short Selling,-0.21,Alto
2018-11-30,Funds Of Funds,-0.71,Medio
